x1, x2, x3, x4, x5, y
9.350480334329327459e-01,9.597225831620104231e-01,6.952790626336807778e-01,4.894115555558444797e-01,2.379903663857406926e+00,4.977973241417422479e+00
8.318001217621979748e-01,8.785396510125185188e-01,7.819806349550493252e-01,9.862127512232471416e-01,2.686279778933464257e+00,5.451371062139145351e+00
4.751464136452978604e-01,8.130158797164791507e-01,2.364134458679260087e-01,6.115730322167386435e-01,1.675438065378255903e+00,4.386194326034696722e+00
5.813801046682524065e-01,2.264621394658895559e-01,5.558902381479052801e-01,6.525258264515387818e-02,1.073994713370929555e+00,3.522414374046721530e+00
4.657981638882867648e-01,8.057974439259792954e-01,2.293298692193569410e-01,2.629970488016585284e-01,1.411054289663969286e+00,3.975162741271426547e+00
3.144924708695074900e-01,7.743166751161568717e-01,8.446632095966595255e-01,2.785254209027432371e-01,1.895514544300619608e+00,4.173263726791878625e+00
4.736988343097716658e-01,4.073580718089035990e-01,7.411488708153162186e-01,2.349855609838084058e-01,1.487751921731311766e+00,3.863428556235046774e+00
1.313217643100788035e-01,8.272039707236139572e-01,1.758974027739568236e-02,9.036715203516324513e-01,1.522527804112304706e+00,4.347037896712563132e+00
2.837233776880687675e-02,7.839295403438748533e-01,9.080197246565337998e-01,7.572352469210574810e-02,1.681308876455511969e+00,3.766375662667470703e+00
8.932622184937097920e-01,7.326358715279571721e-01,3.299922824831003076e-02,4.175633177854031208e-01,1.470139562687540202e+00,4.311127877426128130e+00
4.388088818060206231e-01,1.179335719776883895e-01,9.215042127730560528e-01,9.415451712518474459e-02,1.263627996074846216e+00,3.570861726904896116e+00
8.491755840057905180e-01,9.773162048856689488e-01,8.756092402768831384e-01,2.727836453192324928e-01,2.371478708857759798e+00,4.789173301718091302e+00
9.878577833269130970e-01,6.142380336797541585e-01,4.124617422429521785e-01,9.131576018681465401e-01,2.107324802123365703e+00,5.057614654034138013e+00
2.189238711570606899e-01,3.152256011958777249e-01,1.422290866692245137e-01,9.461459646804986079e-01,1.217887300089794511e+00,4.103007712909791493e+00
3.551985554163400449e-01,7.937553669262873424e-01,6.068610064542798721e-01,3.089893833744384866e-01,1.737393157524117271e+00,4.139225044358800787e+00
7.193320145294956891e-01,1.243167033430409019e-01,5.639605043218089975e-01,7.297531588641190670e-01,1.516589258774884375e+00,4.339772259943579513e+00
4.776463423569017319e-01,7.026166329169168945e-01,4.791026030325222784e-01,7.209260297778911086e-01,1.869418769220226872e+00,4.555823821492290371e+00
3.664155731879902289e-01,3.663533427737508674e-03,8.141414148766201730e-02,7.365063471962899344e-01,7.765834443072427984e-01,3.691656367067456035e+00
2.989435568646462427e-01,1.700143531368916161e-01,6.282902422123054498e-01,6.185456939956937017e-01,1.338401828297517637e+00,3.954759429173496876e+00
7.182181278122345969e-01,6.305627202776348250e-01,9.651547381148702920e-01,7.347642485572721816e-01,2.390168493527460747e+00,4.979561112167123937e+00
4.875346050517446184e-01,2.071786553160053224e-01,1.818581817643938336e-02,6.919673057648370040e-01,9.503101102525262078e-01,3.881849150951276251e+00
1.009351264062235964e-01,6.226683639866160691e-01,2.757898893615817748e-02,9.185166418692175538e-01,1.333740294622810962e+00,4.157245295937194385e+00
9.104470500279301381e-01,1.639353465290092071e-01,7.070602593705443972e-02,9.395098021390008158e-01,1.328923987433641596e+00,4.489711529247210287e+00
2.608664847641959383e-01,6.176092006916263921e-01,2.508354202619671458e-01,4.577952269554629305e-01,1.292141436715608327e+00,3.890685196362276610e+00
8.641429062902959979e-01,3.160150469477902568e-01,4.770696098052701339e-01,2.077591397494114034e-01,1.323338427479160195e+00,3.955971430457701832e+00
3.215914020131445117e-01,7.787344071464447071e-01,2.550237996688192732e-01,3.237310107415544147e-01,1.379082786305381392e+00,3.906343157586045223e+00
4.759186204170688939e-01,7.436188721018077707e-02,4.108518138850481005e-01,4.624628319796639797e-01,1.012750320794632675e+00,3.701800098814785223e+00
8.356631063450915553e-01,6.495737738928967220e-01,3.663655186536923791e-01,1.304755766279032114e-01,1.474747117148528242e+00,4.026378325933318791e+00
4.095986594791933832e-03,4.634440649432207682e-01,4.112154455914404094e-01,5.683478604334543105e-01,1.239498986936141023e+00,3.766921580799297953e+00
1.454984771370269048e-01,8.100397706047156587e-01,2.945332739294854729e-01,9.929822873420028895e-01,1.838040649859637998e+00,4.587112069991195362e+00
2.059870652626127896e-02,8.630422622717945913e-01,6.196149780559682130e-01,1.547800520976635452e-01,1.539339085589246592e+00,3.749183488722288349e+00
5.347170992227274766e-01,2.769400099278664928e-01,6.157852172683289105e-01,7.566848093010332121e-01,1.637337826272734720e+00,4.358249508265257255e+00
7.093740980617698755e-01,4.933280570640791174e-01,8.878146744056154560e-01,9.060523662504433862e-01,2.298170004078258000e+00,5.008871080729831782e+00
5.431999287689182054e-01,4.482966467325899540e-02,1.550008097592854295e-01,7.877067129785011446e-01,1.008573385464588634e+00,3.963331041245864661e+00
4.319365012033082873e-02,4.216061986675546658e-01,7.114987900451450464e-01,4.191511566162761104e-01,1.398365031476495268e+00,3.750615019846232023e+00
6.273314052669396457e-01,2.096244034034885351e-01,9.755137176091523976e-01,1.868059689598725592e-01,1.553336695689946145e+00,3.920043383875994714e+00
6.914915221589552630e-01,7.184856046498200310e-02,7.361186544101189222e-01,2.586596221847872190e-01,1.281914855036803358e+00,3.815077826259447136e+00
8.244835504064795817e-01,8.818913973718410793e-01,5.811026291252802123e-01,7.111179352768749462e-01,2.298585259423510774e+00,5.019901604347047019e+00
6.699559024531034357e-01,1.057056677804785183e-01,6.276354802788185472e-01,1.245229532396124883e-01,1.110259544863684500e+00,3.606264179485848764e+00
7.464801616667309236e-01,2.635087982028080367e-01,3.791323860861907091e-01,8.509521174615153338e-01,1.576980270180901922e+00,4.480896376507957690e+00
7.048124194008423826e-01,6.985261980242749580e-01,3.920366555762450078e-01,5.480393854715773783e-01,1.775502365518566439e+00,4.492505922290447096e+00
3.014982074050877037e-01,7.149913417948894345e-02,6.520567017656264674e-02,2.223759743257477384e-01,4.384069992358646806e-01,3.091086182419015671e+00
1.743028366837184873e-02,7.204086355164224242e-01,6.675149028091439396e-01,2.570235702444213510e-01,1.521518888613917264e+00,3.760248297453688160e+00
7.951456232668971946e-01,1.031701537989341277e-01,2.233106204456486443e-01,5.322001437734673601e-01,1.067916670270558255e+00,3.937177121347076536e+00
4.853960551693500269e-01,7.168676723266627082e-01,6.225869952024131182e-01,6.638277904972023080e-02,1.562146165976290302e+00,3.893066523137711066e+00
4.131867577689800619e-01,9.029633907737035781e-01,5.937567605047474606e-01,3.712753790903996487e-01,1.896254352077864525e+00,4.315720767112262379e+00
6.522312161826857579e-01,5.200641252678895876e-01,2.894040523263121667e-01,9.954535299148229432e-01,1.798936167150529508e+00,4.751938532124754033e+00
7.411412656251278319e-01,8.889989518351715247e-02,5.308317466805307916e-01,6.103290698855836638e-01,1.371457711959034542e+00,4.142354065272095376e+00
9.079698417019591572e-01,6.754629348560059476e-02,9.080559361387796624e-01,1.656304526338892025e-01,1.480402669813152494e+00,3.951114416809933694e+00
1.305872312263900437e-02,5.622465693084643945e-02,7.030760867668979230e-01,7.012996110526983351e-01,1.221969413369017765e+00,3.744268953219775042e+00
5.754396451102500309e-01,6.257819887571169915e-02,7.660508666710407200e-01,5.486314935976325247e-01,1.450150092243207789e+00,4.047520419020299798e+00
8.969835424515281153e-01,8.907647422294658890e-01,2.454668764992018470e-01,2.234645347089744272e-01,1.691321052016887538e+00,4.311419359042968580e+00
2.572752805267951581e-01,9.239237968398359424e-01,8.619074556777894802e-01,9.363965952558737094e-01,2.493939592131876992e+00,5.023983992141503485e+00
9.178163013190421271e-02,4.702632054223935265e-01,9.004506002138857879e-01,9.905081532132552491e-01,2.043200272005838869e+00,4.590605559791423929e+00
6.649542118566147408e-01,9.324886657558356662e-01,8.169804701626068866e-01,5.341678157530322935e-01,2.368882996334986668e+00,4.862613694567111011e+00
8.410136328229959046e-01,7.147567585381697786e-01,1.054441289693097694e-02,8.791909950138031560e-01,1.731043745142108792e+00,4.775246617633061241e+00
4.898882073821037020e-01,5.982567747312380613e-01,3.492289637592109752e-01,3.824817233174827580e-01,1.414940277038796212e+00,4.020690576205263156e+00
1.336938105267070354e-01,4.666113561064735293e-01,4.788354442727102978e-01,8.514521964744848903e-01,1.569264117489718169e+00,4.228691827823003457e+00
4.458935899273483994e-01,7.898792850879120531e-01,3.689606590220761984e-02,3.715246324239303011e-01,1.279178864372339852e+00,3.947992714419300331e+00
1.962125036758700647e-01,1.728063456829891376e-01,8.329274662525871786e-01,2.955595009462166356e-01,1.256019390316499784e+00,3.597462622061138315e+00
9.162382691631100196e-01,9.884012981215135607e-01,9.464587059493952959e-01,2.807583840625527127e-01,2.487789070542500980e+00,4.882994103544872289e+00
4.342540875730244165e-01,6.199077543766996490e-01,4.838794841634260768e-01,1.366808360141271717e-01,1.362338605946163739e+00,3.762842803923063695e+00
7.132322461085284226e-01,4.708603061584408778e-01,4.626434008734000569e-01,4.647361186065377403e-01,1.564934190411783943e+00,4.230728933896582333e+00
4.172322198519820002e-01,1.356487834427059225e-01,4.153591658271936771e-01,5.991999582705563876e-01,1.147066437176983422e+00,3.857481335905594833e+00
8.032668852162518913e-01,7.886601740662930737e-01,2.881627050833401871e-02,1.098100678436284561e-01,1.264999352858829029e+00,3.910967964874381586e+00
4.830666059855720507e-01,8.132322045724975634e-01,6.424782452890727136e-01,1.248583115304571223e-01,1.715881254928399491e+00,4.043850876671362116e+00
3.427729665875954845e-01,5.666852798432658878e-01,8.253530916642083382e-01,9.923136998346426818e-02,1.563043774687908227e+00,3.805953238236774006e+00
4.813881400826046653e-01,2.695675119501882433e-01,8.212406539097087954e-01,1.359819676934904686e-01,1.363991254706242717e+00,3.721263200883910383e+00
5.495230251120775122e-02,2.209938083132939601e-01,2.074995529434039421e-01,9.244426998184520627e-01,1.087893978095834990e+00,3.910715451558714584e+00
6.386020425852839688e-01,5.459695961523588492e-01,9.231713601093270993e-01,6.107476218363137033e-01,2.135072662261226828e+00,4.660534442764234342e+00
3.583567407115392234e-01,5.108377837538533583e-01,8.631476415886233378e-01,5.977554731779092245e-01,1.908194379871238411e+00,4.348384676668051618e+00
2.705045387994816641e-01,6.891821378835946144e-01,5.558017965155876983e-01,8.762446715139532438e-01,1.941164543892512251e+00,4.599129544338801168e+00
3.187402225622593122e-02,1.143397379876206488e-01,1.772262594474007802e-01,3.841569537814374380e-01,5.727178143706838087e-01,3.170869470440954796e+00
2.907078935950386800e-01,1.895396948457188646e-01,9.098163526228728593e-01,9.773015479596346422e-01,1.868639686001974276e+00,4.510539203656509066e+00
2.380438642296454077e-01,6.855843577463882621e-01,1.244494293584467171e-01,3.036008445997595562e-02,9.185611824101697076e-01,3.373376268849337389e+00
6.401407318858453044e-01,3.919532190335986988e-01,8.782848175749723429e-01,1.647916585651667543e-01,1.631149050317712179e+00,3.999343451485302570e+00
2.856848593540084469e-02,9.937170508917209100e-01,2.680117715912447851e-01,6.963237064977715329e-01,1.720274226950216478e+00,4.278299538840812488e+00
1.331045585387997665e-01,2.644715809981192933e-01,3.764873493749141264e-01,2.661175685533551105e-01,8.692989797474097724e-01,3.342969498476584977e+00
2.399873437381594421e-02,4.289439272307237205e-01,2.362663279894089419e-01,2.431488749420871454e-01,8.243268347198060564e-01,3.267348087900029618e+00
5.125857421218605880e-01,2.489653120604501391e-01,1.046345850271896971e-01,5.464259688630239697e-01,9.718476251346269690e-01,3.812310681515477029e+00
7.034889357098730311e-01,8.465255923143412131e-01,2.947624053081654427e-02,7.925393382286735067e-01,1.751259768547080098e+00,4.690486411321313831e+00
8.988280334315585929e-01,5.711846407915532886e-02,5.636572237167425392e-02,4.692816983867587055e-02,5.799149770235358936e-01,3.329808275625125269e+00
4.545502527255458336e-01,6.834968116225670354e-02,9.852983889681382612e-01,5.309696703523733019e-01,1.587253781843964706e+00,4.056716030887074886e+00
2.232287467857096974e-01,7.869851211926204293e-02,6.263938683950781572e-01,6.325875378723353482e-01,1.224073730607061927e+00,3.813275300333997642e+00
4.902390592266639979e-01,6.046508249155370107e-01,8.794908025282598407e-01,1.698715514667934467e-01,1.772439134860889887e+00,4.060219394019020100e+00
2.653878706821176658e-01,4.480441507455105166e-01,1.458836612989792281e-01,9.024488991901786772e-01,1.342013685609869000e+00,4.185687584607030942e+00
6.337799414920235463e-01,6.737990439490177952e-01,4.938880302536085010e-01,5.753582096495810649e-01,1.833897636738315073e+00,4.491396250551164648e+00
4.031775427961988845e-01,4.367841394909671715e-01,1.079496719145033312e-01,6.226285036547682950e-01,1.166130564502825484e+00,3.946582050964588806e+00
1.685646140233657553e-01,5.302885899641168743e-01,3.385792358825190362e-01,3.497176012817366786e-01,1.169142006424041424e+00,3.654917114007348200e+00
6.066895688307696322e-01,9.039298039279404229e-01,2.280427701630721726e-01,4.711455017095821374e-01,1.723844986592310002e+00,4.396190103684310735e+00
3.859160594773374253e-01,1.332696404136860524e-01,3.370268485463456809e-02,2.094039262142131097e-01,5.038404178319337845e-01,3.182054343954077158e+00
9.997111715610240701e-01,1.670911693726214731e-01,6.903400544470132960e-01,5.065116884160318911e-01,1.649125748990843965e+00,4.397384582409083364e+00
9.056255633800642801e-01,1.183656610152981070e-01,3.006101122345580245e-01,4.155787704547215800e-01,1.128053403469035931e+00,3.956452954900481433e+00
5.434251590323687653e-01,3.188752346814098804e-01,4.504646604827997614e-01,7.809195323520823351e-01,1.547691649006970538e+00,4.350263213588715594e+00
1.664626647211369104e-01,1.211258278703827296e-01,5.502729878583856316e-01,8.692454602419452669e-01,1.334337859506863122e+00,4.040904038094221384e+00
4.163077123324678830e-01,1.513947782535297604e-01,5.346422604168765691e-01,5.971508541851521246e-01,1.276311726196816654e+00,3.935310244454831352e+00
5.979247365595091734e-01,2.234648543287054423e-01,9.719254979523770377e-01,2.456811679099546453e-01,1.592207062894283043e+00,3.971383621044854539e+00
8.773764598889688404e-02,7.559343614185447535e-01,2.330551397218079135e-01,9.556900670428448707e-01,1.670664117345001420e+00,4.430653362853935739e+00
1.209065611054110922e-01,2.935440066705770068e-01,6.615115465509736614e-01,1.476192287546572723e-01,1.074423900591948033e+00,3.373737842701267198e+00
8.375607975581045306e-01,3.697862070053802297e-01,8.073746964495931433e-01,4.510421590724609242e-01,1.841583464309323181e+00,4.439120388034042186e+00
6.010543182358829561e-03,5.149834002261945987e-01,9.866914941221837099e-01,2.691320222824787889e-01,1.622984065062354153e+00,3.785500716994116388e+00
1.960582117745476305e-01,1.723615371784126271e-02,5.822375438664665337e-01,7.543445607946053233e-01,1.197902106632351860e+00,3.846404811155356818e+00
8.085957169770475739e-01,1.743948525714988929e-02,4.069603465319661106e-01,2.087849637228339494e-01,9.380166625816016568e-01,3.607757824118586587e+00
9.648186476857208982e-01,6.287932026889309078e-01,8.036619158968790755e-01,4.715831611819867319e-01,2.164516878225447805e+00,4.771821586051369302e+00
1.334139820968354151e-01,4.909316031123881485e-01,7.978492092468154606e-01,2.854293618357706119e-01,1.497799302178633551e+00,3.780507351472847777e+00
1.373684659757873350e-01,1.674280314567134775e-01,7.892369406699625278e-01,9.214447521290169973e-01,1.625075013813868319e+00,4.241105658668371525e+00
6.720119476941399661e-03,7.314057050166773433e-01,4.871195128504083316e-01,8.536086403523726052e-01,1.776237896985783049e+00,4.368091336247813317e+00
8.247735417465352770e-01,4.016208979062995121e-01,3.700490156652772589e-01,5.607073701225951945e-01,1.534867366934371091e+00,4.326728616850270548e+00
8.549860650367169246e-01,8.952268111477911239e-01,9.711934168441697102e-01,6.935893037225763225e-01,2.688707084192841990e+00,5.256589600364598880e+00
8.708471485114129829e-01,6.608577886300960325e-01,8.739792459857045337e-01,3.633715984675062183e-01,2.140752251086355695e+00,4.631137605581884920e+00
5.616094079891509327e-01,7.312871832614422640e-01,9.894305949128808786e-01,7.957739422186270728e-01,2.469620129024303168e+00,5.005766176540230816e+00
3.720035374612896684e-01,5.515262083626235601e-01,9.218796980919298223e-01,8.680920338350861520e-01,2.191747201756959917e+00,4.739469463138303418e+00
3.986834645447689951e-01,9.186904164533176154e-01,2.981884569564866583e-01,3.374941529206409996e-02,1.388821738807121120e+00,3.770777926201963393e+00
3.273277081464631699e-01,5.795959181838616914e-03,2.148275709594333893e-01,3.728471453543975578e-01,6.373330526254147310e-01,3.321402324265469996e+00
4.988428680912753155e-01,1.955259724304948543e-01,1.729393404703067905e-01,4.586359974293710007e-01,9.154368773298495743e-01,3.660979712128260566e+00
1.124640470996849384e-01,7.779354084679790393e-01,9.019707241096575068e-02,4.105468756542521858e-01,1.185550274699371798e+00,3.746005588569168321e+00
1.646291921699102323e-01,7.380972363562751104e-01,6.868429487325512506e-01,4.925925251096854307e-01,1.786586085832796655e+00,4.185591304969461746e+00
6.435917540108312407e-01,5.240784682652341875e-01,1.646065665949587586e-01,3.276178890545302647e-01,1.205273277304100166e+00,3.915287928011673468e+00
6.794396548944734437e-01,2.149663714731027131e-01,2.657776885362096442e-01,9.636955666025758260e-01,1.467268475256515492e+00,4.475898284220446222e+00
2.294991105691707167e-01,6.134337516952611535e-01,2.217020980045208978e-01,9.258759940304313041e-01,1.573943383157496267e+00,4.388528057647931746e+00
9.686008699514317977e-01,1.292363928444844046e-01,8.679493857863115336e-01,7.104083602339625880e-01,1.909728886100978684e+00,4.663746140383637773e+00
3.511206952426899619e-01,3.892063220894753650e-01,6.272247547175088256e-01,4.987341246234545666e-01,1.491510435925591516e+00,4.004171709648629118e+00
8.962264717343175757e-01,9.165245756352362605e-01,7.146243252282825642e-01,9.457345434731762035e-01,2.664318006055832466e+00,5.452411973477090612e+00
2.678381342617572880e-01,1.447449221382046680e-02,1.214457469369331077e-01,3.481867549999139166e-01,5.081461008050525141e-01,3.193951043523593825e+00
6.908423968779153768e-02,5.354312008049588734e-03,6.623208260139864523e-01,2.503585688817333565e-01,8.372424308691895911e-01,3.220612389121876085e+00
1.391762475455989856e-01,1.128973023966467482e-01,2.965420904284231662e-01,4.276374144923027476e-01,7.563225395037399545e-01,3.348431792315981426e+00
2.147882669293841307e-01,6.302389884179396828e-01,5.005813518703755571e-01,3.531457395483205142e-01,1.435487475673106861e+00,3.848776778250334374e+00
7.396108052291239243e-01,8.387006663050206035e-01,7.369800607047338747e-01,9.922151157665126675e-02,1.936003205675237648e+00,4.295563415416663311e+00
4.473870214828845615e-01,8.476699357335895080e-01,7.008327725907844696e-01,8.890693400449115602e-01,2.328991874892332170e+00,4.956513694590472419e+00
5.960656302024912589e-01,6.252821910559102081e-01,3.467944261015322160e-01,9.303871017987741521e-01,1.881376300306729199e+00,4.754078978513761378e+00
7.666547348226323555e-01,4.212716818445403355e-01,2.300145003696761892e-01,7.240319158583465864e-01,1.506968424547374230e+00,4.417032122393762528e+00
5.523696293332677199e-01,2.432352940178805767e-01,9.922925194172445007e-01,3.337918135944524245e-01,1.673417117172107949e+00,4.039631002104234092e+00
9.419028243814160373e-01,3.094282090585647182e-01,1.573205697205912745e-01,6.963649363084924993e-01,1.394362224273269835e+00,4.385474963027589546e+00
5.804217820818113882e-02,7.773827728540179116e-01,2.939365816403329834e-01,1.085315806275702899e-01,1.137535005557227530e+00,3.482159582121568508e+00
5.622085440548407753e-02,5.859201872546804246e-01,1.842122577474426537e-01,5.615283184405034378e-01,1.172493403495348030e+00,3.783852241351843393e+00
6.999845183666523196e-01,2.790191166164414094e-01,5.025316779048875082e-01,3.864796915311630165e-02,1.114852297780410950e+00,3.611733404190247132e+00
2.174495839508741035e-01,8.507878148908488702e-01,5.867517239107007399e-01,7.298879433488947299e-02,1.535408738058605671e+00,3.768909584722904604e+00
4.327725705964519110e-01,8.890491769092737639e-01,2.469205041854909410e-01,6.456337262043262415e-01,1.763269193822534886e+00,4.446780009552717239e+00
7.685805357400965487e-01,9.889526653700340120e-01,3.196739768668697135e-01,7.307378694645229045e-01,2.145480009404659327e+00,4.949276600766219225e+00
9.553776939317681904e-02,3.816754572997785866e-01,9.881158205731732647e-01,3.660173961281366628e-01,1.605813275011658048e+00,3.836730976016559325e+00
9.603797753014443606e-01,7.803839976162019187e-02,8.195405623182283605e-01,2.282296475876641750e-01,1.477180056199248082e+00,4.052073852047685776e+00
4.879006888827869259e-01,6.836977245655082580e-01,3.038541048585996496e-01,4.665365350229605523e-01,1.519755014995628040e+00,4.155086768253172025e+00
7.361278605243937179e-02,9.649072983113466950e-01,5.162805192322469372e-01,8.203419694942104545e-02,1.517568703679878395e+00,3.747160481606784721e+00
9.902790124264748695e-01,2.710077743792804750e-02,8.389826810537921453e-01,5.919771221496076263e-01,1.717114913256000186e+00,4.441037577234513201e+00
3.969354516666071531e-01,9.906275110761896263e-01,5.566231498616560636e-01,8.892054281431358564e-01,2.303347125976208165e+00,4.952400221416274562e+00
9.466621072231070633e-01,6.758320255866308024e-01,6.746649162878234351e-01,4.447476623743161772e-01,2.066881824451738847e+00,4.695450393257995181e+00
6.795272682433139977e-02,5.902653500693708644e-01,4.836494484843858466e-01,9.303157714714525017e-01,1.714403261237603004e+00,4.364418538047714513e+00
4.987739105716578747e-01,2.299738282974483905e-02,1.902194318751346813e-01,5.572329475634514306e-01,8.382469337502690410e-01,3.674585791580376792e+00
7.989031443181326964e-01,8.442089248400068691e-01,2.803167660026154584e-01,7.314886548481674966e-01,1.986614222623976023e+00,4.837634485280950969e+00
8.206724337670836533e-01,1.744155944037141248e-01,7.653118213450353924e-01,6.032277702152571974e-01,1.717362202203774890e+00,4.410262935920567173e+00
2.446236583461048886e-01,1.739261451057378949e-01,5.009511463640503592e-01,6.690081637374176715e-01,1.227977861870022114e+00,3.897064779365420062e+00
8.867245304101317727e-01,1.661363157443808136e-01,1.985354062824477017e-01,1.121077325490833498e-01,8.567782081888440926e-01,3.574132307164926026e+00
1.870877858858985832e-01,7.854043160680046487e-01,2.116742205809344357e-01,8.378766935908840141e-01,1.647273123129086692e+00,4.386653485706691669e+00
6.014688647194041948e-01,2.349861463234207415e-01,5.017183423715322332e-01,6.645701646310978594e-01,1.459207930147472521e+00,4.213587099996652263e+00
3.455818316965997283e-02,6.145491099982897110e-01,2.888677389840361709e-01,9.309611214265200996e-02,9.500045855344330104e-01,3.294846194133759454e+00
6.872375833436804582e-01,5.244272990541340995e-01,4.847779961860729792e-01,1.276207263091708732e-01,1.388876036607222808e+00,3.898388396177313364e+00
1.648089906437313346e-01,5.601266309889904038e-01,9.138199739954734335e-01,5.437213998410883598e-02,1.525435370890923181e+00,3.663680638237755360e+00
8.802321894848742501e-01,8.746425056077539173e-01,6.884902540695325701e-01,5.893022832591209292e-01,2.334776728181295891e+00,4.976805628017119787e+00
4.508827610950695286e-01,9.272932276532926954e-01,3.900714695474274407e-01,9.583568381294865768e-01,2.163017301320505403e+00,4.940003323090724763e+00
4.272510030149051508e-01,3.713667147676881219e-01,2.080319928515004246e-01,1.166704567165299800e-02,7.775877078671854514e-01,3.267902076511931320e+00
7.630017725048063859e-01,4.113192542632182480e-02,3.374377194029866134e-01,3.207406743058284215e-01,9.585078273053582176e-01,3.687571509971327099e+00
2.427384421007391380e-01,3.755037752861251077e-01,7.154998256315429073e-01,7.934105710071537310e-01,1.719101643994979112e+00,4.291886380402303303e+00
7.581043695329037213e-02,7.315155394847304704e-01,4.233145406176682668e-01,7.359783576377129100e-01,1.668250349463959781e+00,4.233536591791758674e+00
9.969488473834745568e-01,1.720885318800345898e-01,7.144217689733171062e-01,5.601827218858768109e-01,1.721807503234868530e+00,4.466812277629838235e+00
6.523955856100435158e-01,8.466206302197285538e-01,9.919659975909027594e-01,5.107514397330399358e-01,2.432582249793160400e+00,4.853068487261679387e+00
4.705541017378065405e-01,4.672523176083942520e-02,3.618639300930852620e-01,6.423556832839379949e-01,1.067088114933335996e+00,3.854211118561538196e+00
7.688229150779020138e-01,9.480531190752269355e-01,5.189136649385690525e-01,8.748958303711812379e-01,2.393383896926596144e+00,5.187524262519217721e+00
9.013896081100577495e-01,8.516326705555038457e-01,9.370344096757423635e-01,4.239924811007441674e-01,2.438072408428270776e+00,4.912296214229596281e+00
6.044238354401197943e-01,8.668704965356409664e-01,9.438222775961779831e-02,9.444290619727099267e-01,1.894697057066956347e+00,4.852109896984617698e+00
1.258078604280061796e-01,5.577755960394268353e-01,9.409307282436054631e-01,2.793974087809472096e-01,1.690402944914282779e+00,3.901486369486118821e+00
8.727492431384464844e-02,2.459592801621569569e-01,3.041585556691787096e-01,8.918201737291812092e-01,1.202488263403646673e+00,3.969730420583175601e+00
1.901271480607423792e-01,9.683572856397034689e-01,6.659356838080155994e-01,9.753424737304473568e-01,2.348140316011055440e+00,4.941884898093692691e+00
5.983473141213403457e-01,4.524948112548030643e-01,9.047007225214815929e-01,2.990816980538257841e-01,1.791505683122233350e+00,4.188852225400281348e+00
7.702519601017211448e-01,6.697372566233091851e-01,6.683101333125716081e-01,8.590016734734780002e-01,2.258518918183592739e+00,5.024992226420124553e+00
3.597655474649551488e-01,6.939381681367269294e-01,8.348819834697865927e-01,9.229683911057149359e-01,2.284595573639840893e+00,4.874920466503084526e+00
9.407264166428972452e-01,5.885685350859284348e-01,4.188182674761474766e-01,6.947205749803244679e-01,1.909689713210135809e+00,4.764034819391548048e+00
6.617737083642918350e-01,4.944574493833708839e-02,4.158471564919538066e-01,3.225599607438390803e-01,9.929368131688777188e-01,3.656566664284822465e+00
8.181289448197766045e-01,6.667726727567697687e-01,8.854146276963292816e-01,8.882190497583585254e-01,2.498550932365142696e+00,5.207079500761741642e+00
8.431824160478076369e-01,1.106790089925202558e-03,5.844032625184083507e-01,1.351263219596713361e-01,1.051481759936549354e+00,3.642282683416723454e+00
3.008284155612173105e-02,1.157324594150253017e-01,3.754205316015278848e-01,5.852528126188485391e-01,8.931117344218517662e-01,3.508450237450531528e+00
2.842135784253108088e-01,8.863129421729009083e-01,2.328598886624387854e-01,3.681728786187939972e-01,1.475166049836935001e+00,4.017845653216946644e+00
5.804021595293841207e-01,2.867881595458177113e-01,8.074158307582360861e-01,9.265446793280583959e-01,1.969027028195397655e+00,4.706594990304004966e+00
4.840206743907001785e-01,2.601558466909907885e-01,1.912882643411167871e-01,9.793540068602002435e-02,7.406451054263391010e-01,3.308369409537073480e+00
6.338510375853088075e-01,1.822506391273492898e-02,8.586074874893417919e-01,4.222687861790329622e-01,1.430161811429733865e+00,3.980335239913414647e+00
2.018425531859627808e-01,6.573726484413680016e-01,1.643660898494270217e-01,1.003854066482172680e-01,9.635147364821858851e-01,3.415257322456045852e+00
5.023219632433735260e-01,5.561338010946722532e-01,4.968587426449847522e-01,4.847568479877298886e-01,1.591667649955648578e+00,4.184375784549088095e+00
1.673580388937428998e-01,1.320173176457676290e-01,7.305449305386100267e-01,9.460348019161834987e-02,9.646021165663747343e-01,3.256183785813181686e+00
2.068024228239979667e-01,3.047042976425780036e-01,1.192082858837284487e-02,8.649412259049809037e-01,1.018781703123352145e+00,3.903760985337302980e+00
7.192454837447147531e-01,7.096474604232465566e-01,8.559320536552110781e-01,3.721196793292151916e-01,2.101904462526231310e+00,4.536853289388758093e+00
1.728825783712573116e-02,1.703559793794817701e-02,7.381675684775222956e-01,6.628086741497914991e-01,1.191896402348243456e+00,3.690378651848043923e+00
6.842406221572424618e-01,4.213970474210226858e-01,7.888666045077974420e-02,2.868801010350330305e-02,8.364697310718943735e-01,3.467418801647570437e+00
8.173338993004924946e-01,7.599374140516437226e-01,4.098598100600484573e-01,8.170268481924340964e-01,2.097100870619331925e+00,4.939037922149840831e+00
4.033199337682148444e-01,3.660035916969098801e-01,4.490842401392952654e-01,5.830079065547880690e-01,1.385160374941245554e+00,4.027662675617917465e+00
9.240782540959524560e-01,3.690871598620509841e-01,4.790528259528580302e-01,7.843100999238757920e-01,1.812281742337578549e+00,4.695258122471166473e+00
